,0,1
30255,111061,11149
30256,111061,102201
30257,111061,106046
30258,111061,109107
30259,111062,3265
30260,111062,101127
30261,111062,105121
30262,111062,110173
30263,111064,2186
30264,111064,2236
30265,111064,4024
30266,111064,8075
30267,111064,8118
30268,111064,8120
30269,111064,10113
30270,111064,12268
30271,111064,101029
30272,111064,102092
30273,111064,103013
30274,111064,103139
30275,111064,103179
30276,111064,106048
30277,111064,107179
30278,111066,7073
30279,111066,7236
30280,111066,11197
30281,111066,103004
30282,111066,103204
30283,111066,108110
30284,111066,110146
30285,111066,110188
30286,111069,2237
30287,111069,3160
30288,111069,5031
30289,111069,6071
30290,111069,6240
30291,111069,7153
30292,111069,8252
30293,111069,10034
30294,111069,10090
30295,111069,102076
30296,111069,102112
30297,111069,105058
30298,111069,105059
30299,111069,105168
30300,111069,105175
30301,111069,105184
30302,111069,105272
30303,111069,106036
30304,111069,106048
30305,111069,106157
30306,111069,107046
30307,111069,107101
30308,111069,108150
30309,111069,110124
30310,111069,110136
30311,111069,110204
30312,111070,1092
30313,111070,2073
30314,111070,2091
30315,111070,3052
30316,111070,3066
30317,111070,3237
30318,111070,7064
30319,111070,102035
30320,111070,104262
30321,111070,105048
30322,111070,107108
30323,111070,108056
30324,111070,109057
30325,111072,5137
30326,111072,7018
30327,111072,101093
30328,111072,109010
30329,111072,109213
30330,111072,110048
30331,111073,6108
30332,111073,7185
30333,111073,7242
30334,111073,11033
30335,111073,101105
30336,111073,102085
30337,111073,103037
30338,111073,110189
30339,111074,9073
30340,111074,107080
30341,111076,8010
30342,111076,106048
30343,111076,110114
30344,111077,3160
30345,111077,4147
30346,111077,5031
30347,111077,7024
30348,111077,10101
30349,111077,101199
30350,111077,103168
30351,111077,104090
30352,111077,106048
30353,111077,109176
30354,111078,1184
30355,111078,2159
30356,111078,3037
30357,111078,7191
30358,111078,8001
30359,111078,8142
30360,111078,11089
30361,111078,11256
30362,111078,101206
30363,111078,106185
30364,111078,107177
30365,111079,1055
30366,111079,2075
30367,111079,2158
30368,111079,3025
30369,111079,3208
30370,111079,4147
30371,111079,5040
30372,111079,5048
30373,111079,5087
30374,111079,6168
30375,111079,6219
30376,111079,7023
30377,111079,8013
30378,111079,8091
30379,111079,10023
30380,111079,11192
30381,111079,103192
30382,111079,104005
30383,111079,104035
30384,111079,106126
30385,111079,108075
30386,111079,108089
30387,111079,109018
30388,111079,109082
30389,111079,109175
30390,111079,110093
30391,111079,110146
30392,111079,111051
30393,111080,5068
30394,111080,9187
30395,111080,10255
30396,111080,102099
30397,111081,11118
30398,111081,106097
30399,111081,107156
30400,111082,2159
30401,111082,2160
30402,111082,3136
30403,111082,4063
30404,111082,4148
30405,111082,6048
30406,111082,6066
30407,111082,7018
30408,111082,7191
30409,111082,8001
30410,111082,8076
30411,111082,8081
30412,111082,11077
30413,111082,11279
30414,111082,105235
30415,111082,106117
30416,111082,106160
30417,111082,108052
30418,111085,7064
30419,111085,8140
30420,111085,12247
30421,111085,101076
30422,111085,102035
30423,111085,102042
30424,111085,103078
30425,111085,104141
30426,111085,106113
30427,111085,106127
30428,111085,106191
30429,111085,106247
30430,111085,107108
30431,111085,107134
30432,111085,109213
30433,111085,110087
30434,111085,110108
30435,111086,2037
30436,111086,3263
30437,111086,6224
30438,111086,10196
30439,111086,10217
30440,111086,10223
30441,111086,11048
30442,111086,11220
30443,111086,105014
30444,111087,6240
30445,111087,8252
30446,111087,12251
30447,111087,102085
30448,111087,102112
30449,111087,105059
30450,111087,105129
30451,111087,105168
30452,111087,105175
30453,111087,106010
30454,111087,106027
30455,111087,106036
30456,111087,107007
30457,111087,107101
30458,111087,108150
30459,111087,110124
30460,111087,110136
30461,111087,110204
30462,111087,111034
30463,111088,5216
30464,111089,1033
30465,111089,2161
30466,111089,3020
30467,111089,3052
30468,111089,4114
30469,111089,5066
30470,111089,6044
30471,111089,7177
30472,111089,8128
30473,111089,12226
30474,111089,103239
30475,111089,106143
30476,111089,110286
30477,111089,111030
30478,111090,1184
30479,111090,5088
30480,111090,5109
30481,111090,104171
30482,111090,106175
30483,111090,106185
30484,111090,111078
30485,111091,3290
30486,111091,6035
30487,111091,9050
30488,111091,102061
30489,111091,108036
30490,111092,2237
30491,111092,8075
30492,111092,12218
30493,111092,12251
30494,111092,102112
30495,111092,103085
30496,111092,105058
30497,111092,105059
30498,111092,106036
30499,111092,110124
30500,111093,8140
30501,111093,9244
30502,111093,10127
30503,111093,10252
30504,111093,11115
30505,111093,101073
30506,111093,101076
30507,111093,101083
30508,111093,102042
30509,111093,102113
30510,111093,102138
30511,111093,102184
30512,111093,103078
30513,111093,103108
30514,111093,103171
30515,111093,103241
30516,111093,104141
30517,111093,104159
30518,111093,105036
30519,111093,105052
30520,111093,105070
30521,111093,105093
30522,111093,105117
30523,111093,105214
30524,111093,105249
30525,111093,106086
30526,111093,106109
30527,111093,106113
30528,111093,106151
30529,111093,106184
30530,111093,106191
30531,111093,106247
30532,111093,107067
30533,111093,107091
30534,111093,107134
30535,111093,107169
30536,111093,107234
30537,111093,107238
30538,111093,108119
30539,111093,108172
30540,111093,109057
30541,111093,109213
30542,111093,110007
30543,111093,110031
30544,111093,110062
30545,111093,110087
30546,111093,110108
30547,111093,110123
30548,111093,110169
30549,111093,110234
30550,111093,110265
30551,111093,111008
30552,111094,3099
30553,111094,3160
30554,111094,6071
30555,111094,10060
30556,111094,10101
30557,111094,12259
30558,111094,101199
30559,111094,102076
30560,111094,103256
30561,111094,104090
30562,111094,104143
30563,111094,106048
30564,111094,110122
30565,111096,11287
30566,111096,12011
30567,111096,103155
30568,111096,106026
30569,111096,106034
30570,111096,108191
30571,111096,108245
30572,111096,109141
30573,111097,4040
30574,111097,7191
30575,111097,10088
30576,111097,12011
30577,111097,12034
30578,111097,105142
30579,111097,107100
30580,111097,108101
30581,111097,110214
30582,111098,3139
30583,111098,4134
30584,111098,5276
30585,111098,103239
30586,111098,108187
30587,111098,109050
30588,111098,111030
30589,111099,5099
30590,111099,101192
30591,111099,102187
30592,111099,105274
30593,111099,105277
30594,111099,106062
30595,111100,8167
30596,111101,1014
30597,111101,1129
30598,111101,9124
30599,111101,10226
30600,111101,101079
30601,111102,3208
30602,111102,3223
30603,111102,5147
30604,111102,7022
30605,111102,7051
30606,111102,11175
30607,111102,101071
30608,111102,104260
30609,111102,105171
30610,111102,105284
30611,111102,108006
30612,111102,108041
30613,111102,108070
30614,111103,5159
30615,111103,101219
30616,111103,103154
30617,111103,106159
30618,111103,109125
30619,111104,3059
30620,111104,10069
30621,111104,110024
30622,111105,10124
30623,111105,102060
30624,111106,1216
30625,111106,2204
30626,111106,7048
30627,111106,11020
30628,111106,12098
30629,111106,12199
30630,111106,103136
30631,111106,103152
30632,111106,103191
30633,111106,105210
30634,111106,109183
30635,111107,1197
30636,111107,7064
30637,111107,10144
30638,111107,12143
30639,111107,12148
30640,111107,12248
30641,111107,102138
30642,111107,105070
30643,111107,105249
30644,111107,106120
30645,111107,107141
30646,111107,107198
30647,111107,108172
30648,111107,110269
30649,111108,107043
30650,111109,1167
30651,111109,6114
30652,111109,101029
30653,111109,102181
30654,111109,102188
30655,111109,103013
30656,111109,103020
30657,111109,103179
30658,111109,106011
30659,111109,106048
30660,111109,107178
30661,111109,107200
30662,111109,110057
30663,111109,110134
30664,111110,2044
30665,111110,9052
30666,111110,12238
30667,111110,102098
30668,111110,104093
30669,111110,104227
30670,111110,107039
30671,111110,107054
30672,111110,107255
30673,111111,3160
30674,111111,5031
30675,111111,110119
30676,111112,6180
30677,111112,101101
30678,111112,109202
30679,111113,2222
30680,111113,5247
30681,111113,6047
30682,111113,8142
30683,111113,12041
30684,111113,12179
30685,111113,105045
30686,111113,105225
30687,111113,108064
30688,111113,108229
30689,111113,108234
30690,111113,109075
30691,111113,109214
30692,111113,110171
30693,111114,110266
30694,111116,11011
30695,111117,3142
30696,111117,102041
30697,111117,106192
30698,111118,12143
30699,111118,101228
30700,111118,102194
30701,111118,108073
30702,111118,108237
30703,111119,1023
30704,111119,1024
30705,111119,3261
30706,111119,4195
30707,111119,11215
30708,111119,101113
30709,111119,103101
30710,111119,103208
30711,111119,106149
30712,111119,107149
30713,111120,107073
30714,111121,5145
30715,111121,11242
30716,111121,102080
30717,111121,104082
30718,111121,105062
30719,111121,105298
30720,111121,106212
30721,111122,102137
30722,111122,102188
30723,111122,104244
30724,111122,108045
30725,111122,111049
30726,111123,8252
30727,111123,12060
30728,111123,105082
30729,111123,106044
30730,111124,4180
30731,111125,2197
30732,111126,12075
30733,111126,12242
30734,111126,104172
30735,111126,107051
30736,111126,109159
30737,111126,110248
30738,111126,111068
30739,111127,1013
30740,111127,1107
30741,111127,2091
30742,111127,2132
30743,111127,2190
30744,111127,3061
30745,111127,3118
30746,111127,4114
30747,111127,5016
30748,111127,6134
30749,111127,6158
30750,111127,7053
30751,111127,7203
30752,111127,8055
30753,111127,8177
30754,111127,10183
30755,111127,103265
30756,111127,104049
30757,111127,104122
30758,111127,106001
30759,111127,107201
30760,111127,108065
30761,111127,108132
30762,111127,110298
30763,111127,111057
30764,111128,2159
30765,111128,5021
30766,111128,5072
30767,111128,7191
30768,111128,10088
30769,111128,10167
30770,111128,11077
30771,111128,11193
30772,111128,11256
30773,111128,12034
30774,111128,101043
30775,111128,103167
30776,111128,106026
30777,111128,106034
30778,111128,106162
30779,111128,108091
30780,111128,108106
30781,111128,108245
30782,111128,110232
30783,111128,110302
30784,111128,111012
30785,111129,2117
30786,111129,2223
30787,111129,3031
30788,111129,6240
30789,111129,7153
30790,111129,8033
30791,111129,8053
30792,111129,8101
30793,111129,8252
30794,111129,9038
30795,111129,9061
30796,111129,9103
30797,111129,9105
30798,111129,9148
30799,111129,9191
30800,111129,10190
30801,111129,10240
30802,111129,11009
30803,111129,11238
30804,111129,12251
30805,111129,101014
30806,111129,101162
30807,111129,102085
30808,111129,102112
30809,111129,103085
30810,111129,103103
30811,111129,105024
30812,111129,105058
30813,111129,105059
30814,111129,105076
30815,111129,105129
30816,111129,105168
30817,111129,105184
30818,111129,106010
30819,111129,106036
30820,111129,107101
30821,111129,108150
30822,111129,110124
30823,111129,110136
30824,111129,110204
30825,111129,111034
30826,111129,111069
30827,111129,111087
30828,111129,111092
30829,111130,3240
30830,111130,9016
30831,111130,12032
30832,111130,102110
30833,111130,105016
30834,111130,109147
30835,111131,110290
30836,111132,4014
30837,111132,8012
30838,111133,3160
30839,111133,3231
30840,111133,8013
30841,111134,101036
30842,111134,110173
30843,111135,11156
30844,111135,12179
30845,111135,12234
30846,111135,104170
30847,111135,105047
30848,111135,105108
30849,111135,106261
30850,111136,4126
30851,111136,8140
30852,111136,9244
30853,111136,10127
30854,111136,10252
30855,111136,11115
30856,111136,12052
30857,111136,101073
30858,111136,101076
30859,111136,101083
30860,111136,101091
30861,111136,102042
30862,111136,102113
30863,111136,102138
30864,111136,102184
30865,111136,103078
30866,111136,103108
30867,111136,103241
30868,111136,104141
30869,111136,104159
30870,111136,105036
30871,111136,105070
30872,111136,105104
30873,111136,105214
30874,111136,110049
30875,111140,3107
30876,111142,7146
30877,111142,102077
30878,111142,107166
30879,111144,2225
30880,111144,110282
30881,111145,1027
30882,111145,2075
30883,111145,3160
30884,111145,4013
30885,111145,7089
30886,111145,7131
30887,111145,8013
30888,111145,8042
30889,111145,8075
30890,111145,8205
30891,111145,11125
30892,111145,11218
30893,111145,12171
30894,111145,106121
30895,111145,107106
30896,111145,110066
30897,111145,110093
30898,111145,110113
30899,111145,110215
30900,111146,1163
30901,111146,1164
30902,111146,5064
30903,111146,6230
30904,111146,105141
30905,111146,107120
30906,111149,5007
30907,111149,5059
30908,111149,5129
30909,111149,6012
30910,111149,6211
30911,111149,6219
30912,111149,6236
30913,111149,8042
30914,111149,8144
30915,111149,11094
30916,111149,11131
30917,111149,103229
30918,111149,106024
30919,111150,12070
30920,111151,2023
30921,111151,3131
30922,111151,3187
30923,111151,3200
30924,111151,3281
30925,111151,5090
30926,111151,5091
30927,111151,7175
30928,111151,12046
30929,111151,12145
30930,111151,12164
30931,111151,102085
30932,111151,104054
30933,111151,106194
30934,111151,106195
30935,111151,107251
30936,111151,108043
30937,111151,108085
30938,111151,108100
30939,111152,101112
30940,111153,6240
30941,111153,9191
30942,111153,12251
30943,111153,105168
30944,111153,106010
30945,111153,108150
30946,111153,111034
30947,111153,111069
30948,111153,111129
30949,111154,2223
30950,111154,3101
30951,111154,9103
30952,111154,9148
30953,111154,10108
30954,111154,12081
30955,111154,12258
30956,111154,103089
30957,111154,103102
30958,111154,104136
30959,111154,104238
30960,111154,105023
30961,111154,106171
30962,111154,108075
30963,111154,108140
30964,111154,109019
30965,111154,110077
30966,111154,110107
30967,111154,110200
30968,111154,111004
30969,111154,111051
30970,111155,12072
30971,111155,104136
30972,111155,106079
30973,111155,107116
30974,111155,108075
30975,111155,110077
30976,111155,111004
30977,111155,111051
30978,111156,2180
30979,111156,3136
30980,111156,4142
30981,111156,5145
30982,111156,5163
30983,111156,6102
30984,111156,7250
30985,111156,8016
30986,111156,9211
30987,111156,101064
30988,111156,103030
30989,111156,103148
30990,111156,105044
30991,111156,105062
30992,111156,106012
30993,111156,106206
30994,111157,11021
30995,111157,101151
30996,111157,106182
30997,111157,107001
30998,111157,108236
30999,111157,111083
31000,111158,7159
31001,111158,107229
31002,111159,2034
31003,111159,2136
31004,111159,5245
31005,111159,8114
31006,111159,10095
31007,111159,103195
31008,111159,104221
31009,111159,106230
31010,111159,107020
31011,111159,108040
31012,111159,110021
31013,111159,110054
31014,111160,4072
31015,111160,5015
31016,111160,5040
31017,111160,5048
31018,111160,5073
31019,111160,5129
31020,111160,5159
31021,111160,5268
31022,111160,6062
31023,111160,6085
31024,111160,6207
31025,111160,6235
31026,111160,6236
31027,111160,7156
31028,111160,7192
31029,111160,103069
31030,111160,103107
31031,111160,104167
31032,111160,105257
31033,111160,108186
31034,111161,4061
31035,111161,104146
31036,111162,9102
31037,111163,3075
31038,111163,8015
31039,111163,8016
31040,111163,9019
