,author_id,interests
10097,10097,"{0, 8, 45}"
10098,10098,"{0, 8, 44, 45, 47, 24}"
10099,10099,"{0, 1, 8}"
10100,10100,"{0, 8, 44, 47}"
10101,10101,"{8, 46}"
10102,10102,{8}
10103,10103,"{8, 45}"
10104,10104,"{0, 8, 44, 45}"
10105,10105,"{8, 33}"
10106,10106,"{0, 33, 8, 47, 48}"
10107,10107,"{0, 8, 44}"
10108,10108,"{0, 8, 44, 45, 48}"
10109,10109,"{8, 33, 44, 1}"
10110,10110,"{1, 3, 8, 12, 44}"
10111,10111,"{0, 33, 8, 12, 44, 26}"
10112,10112,"{33, 2, 8, 44, 45, 15, 25, 27}"
10113,10113,"{0, 1, 33, 3, 8, 44, 45}"
10114,10114,"{0, 33, 8}"
10115,10115,"{0, 8}"
10116,10116,"{8, 33}"
10117,10117,"{0, 8, 44, 5}"
10118,10118,"{0, 33, 8, 44, 47}"
10119,10119,"{0, 1, 33, 8, 43, 44, 48}"
10120,10120,"{0, 1, 3, 8, 46}"
10121,10121,{8}
10122,10122,"{8, 33}"
10123,10123,"{8, 33, 47}"
10124,10124,"{0, 33, 44, 8}"
10125,10125,"{0, 8}"
10126,10126,"{0, 33, 8, 45, 14, 31}"
10127,10127,"{0, 33, 1, 8}"
10128,10128,"{0, 32, 33, 34, 38, 8, 42, 43, 44, 11, 46, 14}"
10129,10129,"{0, 33, 44, 8}"
10130,10130,"{0, 1, 33, 3, 8, 44, 45}"
10131,10131,{8}
10132,10132,"{8, 45}"
10133,10133,"{0, 1, 2, 3, 33, 8, 43, 44, 45, 14, 47, 27}"
10134,10134,"{8, 45, 47}"
10135,10135,"{0, 1, 8, 44, 45}"
10136,10136,"{48, 0, 8, 33}"
10137,10137,"{0, 8}"
10138,10138,"{0, 1, 3, 8, 41, 47}"
10139,10139,"{0, 8, 44, 45, 47}"
10140,10140,"{0, 8, 3, 44}"
10141,10141,"{0, 1, 8, 47}"
10142,10142,"{0, 33, 45, 8}"
10143,10143,"{0, 33, 8, 44, 45}"
10144,10144,"{8, 44, 45}"
10145,10145,"{0, 8, 44}"
10146,10146,"{0, 33, 38, 8, 43, 51}"
10147,10147,"{0, 8}"
10148,10148,"{0, 8, 3, 45}"
10149,10149,"{0, 1, 33, 3, 8, 43, 12, 44, 14, 45, 47, 24, 29}"
10150,10150,"{8, 3}"
10151,10151,"{0, 8, 34, 12}"
10152,10152,"{0, 33, 8, 44, 47}"
10153,10153,"{0, 33, 8, 44, 45, 47}"
10154,10154,"{0, 8}"
10155,10155,"{0, 1, 33, 3, 8, 44, 45, 47, 18, 27}"
10156,10156,"{0, 33, 8, 44, 45, 47, 26}"
10157,10157,"{0, 1, 33, 34, 8, 10, 44, 45, 48, 24, 26}"
10158,10158,"{0, 1, 3, 8}"
10159,10159,"{0, 1, 3, 8, 45}"
10160,10160,"{0, 8}"
10161,10161,"{8, 45}"
10162,10162,"{8, 33}"
10163,10163,"{0, 1, 8}"
10164,10164,"{0, 1, 33, 3, 8, 45}"
10165,10165,"{8, 42}"
10166,10166,"{33, 8, 44, 46, 47}"
10167,10167,"{0, 33, 8, 43, 44, 45, 47}"
10168,10168,"{0, 8, 3, 45}"
10169,10169,"{0, 1, 33, 8, 44, 45}"
10170,10170,"{1, 33, 3, 38, 8, 9, 45, 14, 47, 31}"
10171,10171,"{8, 1, 44, 45}"
10172,10172,"{0, 33, 8, 47}"
10173,10173,"{0, 33, 8}"
10174,10174,"{8, 45, 47}"
10175,10175,"{0, 33, 8, 44, 47, 31}"
10176,10176,"{48, 0, 8}"
10177,10177,"{33, 8, 44, 45, 47}"
10178,10178,"{0, 8, 44}"
10179,10179,"{33, 38, 8, 44, 47, 26}"
10180,10180,"{1, 33, 3, 8, 44, 45}"
10181,10181,"{0, 1, 8, 45, 27}"
10182,10182,"{8, 9, 33}"
10183,10183,{8}
10184,10184,"{8, 43, 44, 45}"
10185,10185,"{0, 8, 44}"
10186,10186,"{0, 33, 32, 8, 48}"
10187,10187,"{8, 33, 43, 47}"
10188,10188,"{8, 33, 45, 1}"
10189,10189,"{33, 3, 8, 44, 48}"
10190,10190,"{0, 33, 8, 12, 44}"
10191,10191,"{0, 33, 8, 44, 47}"
10192,10192,"{0, 33, 8, 44, 47}"
10193,10193,"{0, 8}"
10194,10194,"{8, 1, 27, 45}"
10195,10195,"{0, 3, 8, 44, 45}"
10196,10196,"{0, 33, 3, 8, 44, 47}"
10197,10197,"{0, 33, 1, 8}"
10198,10198,"{0, 3, 8, 44, 45, 14}"
10199,10199,"{0, 8, 44, 45, 46, 47}"
10200,10200,"{0, 8}"
10201,10201,"{0, 33, 8, 43, 45}"
10202,10202,"{0, 33, 8, 44, 48}"
10203,10203,"{8, 27}"
10204,10204,"{0, 1, 33, 3, 38, 8, 42, 12, 44, 45, 47, 48, 24, 26, 29}"
10205,10205,"{0, 8}"
10206,10206,"{0, 1, 8}"
10207,10207,"{8, 33}"
10208,10208,"{0, 1, 33, 8, 47}"
10209,10209,"{33, 2, 38, 8, 11, 12, 45, 46, 44, 47, 54}"
10210,10210,"{8, 45}"
10211,10211,"{8, 27}"
10212,10212,"{0, 1, 33, 5, 8, 44, 45, 25, 27}"
10213,10213,"{0, 8, 3}"
10214,10214,"{8, 44}"
10215,10215,"{8, 33, 44, 45}"
10216,10216,"{8, 44, 45}"
10217,10217,"{8, 1, 45}"
10218,10218,"{0, 1, 33, 5, 38, 8, 44, 45, 26}"
10219,10219,"{0, 1, 33, 3, 8, 42, 44, 45, 14, 47, 48, 26}"
10220,10220,"{0, 33, 8, 44, 45, 47, 48}"
10221,10221,"{33, 8, 44, 47, 24}"
10222,10222,{8}
10223,10223,"{33, 8, 44, 45, 47}"
10224,10224,"{48, 8, 21, 47}"
10225,10225,"{0, 33, 8, 43, 25}"
10226,10226,"{0, 33, 44, 8}"
10227,10227,"{8, 33}"
10228,10228,"{8, 45}"
10229,10229,"{33, 8, 45, 47, 48}"
10230,10230,"{8, 33, 3, 45}"
10231,10231,"{0, 1, 33, 8, 44, 45, 47}"
10232,10232,"{8, 47}"
10233,10233,"{0, 1, 3, 8, 44, 45, 46, 48}"
10234,10234,"{0, 33, 38, 8, 47}"
10235,10235,"{0, 1, 8, 45, 46, 47}"
10236,10236,"{0, 1, 33, 3, 7, 8, 12, 44, 14, 45, 46, 47, 48, 24}"
10237,10237,{8}
10238,10238,"{8, 44, 45}"
10239,10239,"{0, 1, 2, 3, 33, 8, 44}"
10240,10240,"{8, 44, 47}"
10241,10241,"{8, 44}"
10242,10242,"{8, 26, 12, 47}"
10243,10243,"{8, 33}"
10244,10244,"{0, 8, 44, 45}"
10245,10245,"{0, 33, 8, 44, 45, 46}"
10246,10246,"{0, 33, 8}"
10247,10247,"{8, 47}"
10248,10248,"{8, 33, 44, 47}"
10249,10249,"{8, 1, 44, 45}"
10250,10250,"{8, 44}"
10251,10251,"{0, 8, 3, 44}"
10252,10252,"{0, 33, 5, 8, 43}"
10253,10253,"{33, 8, 44, 45, 47}"
10254,10254,"{33, 8, 44, 45, 47}"
10255,10255,"{0, 33, 8, 44, 45, 47, 31}"
10256,10256,"{0, 1, 2, 8}"
10257,10257,"{8, 1, 3, 47}"
10258,10258,"{0, 33, 8, 43, 44, 45, 47}"
10259,10259,"{8, 0, 43, 33}"
10260,10260,"{8, 33, 44}"
10261,10261,"{33, 2, 5, 8, 45}"
10262,10262,{8}
10263,10263,"{8, 3, 44, 45}"
10264,10264,"{0, 33, 1, 8}"
10265,10265,"{8, 1, 44}"
10266,10266,"{0, 33, 8}"
10267,10267,"{0, 3, 8, 44, 45}"
10268,10268,"{0, 33, 8}"
10269,10269,"{0, 1, 33, 8, 44, 45, 47, 26}"
10270,10270,"{8, 44}"
10271,10271,"{8, 45}"
10272,10272,"{8, 12, 44}"
10273,10273,"{8, 24, 47}"
10274,10274,"{0, 8, 42}"
10275,10275,"{0, 1, 33, 3, 8, 12, 44, 45, 47, 29}"
10276,10276,"{0, 33, 8, 45, 46}"
10277,10277,"{0, 1, 33, 8, 43, 45}"
10278,10278,"{0, 33, 8}"
10279,10279,"{0, 8}"
10280,10280,{8}
10281,10281,"{8, 44, 45}"
10282,10282,"{0, 33, 8, 43, 44, 45, 49}"
10283,10283,"{0, 1, 8}"
10284,10284,"{0, 33, 8}"
10285,10285,"{8, 33}"
10286,10286,"{0, 1, 33, 3, 8, 12, 44, 47, 48, 54, 27}"
10287,10287,"{0, 8, 3, 45}"
10288,10288,"{0, 33, 38, 8, 44, 47}"
10289,10289,"{8, 33, 45, 7}"
10290,10290,"{0, 1, 33, 8, 44, 45}"
10291,10291,"{33, 8, 41, 45, 47, 48}"
10292,10292,"{0, 1, 2, 3, 33, 5, 8, 44, 45}"
10293,10293,"{0, 8, 3, 44}"
10294,10294,"{0, 8, 3, 14}"
10295,10295,"{0, 8, 44, 47, 51}"
10296,10296,"{0, 8, 44}"
10297,10297,"{0, 8}"
10298,10298,{8}
10299,10299,"{0, 1, 33, 5, 8, 44, 45, 47, 24}"
10300,10300,"{0, 33, 3, 8, 44, 45, 26}"
10301,10301,{8}
10302,10302,"{1, 33, 3, 8, 44, 45, 46, 22, 27}"
10303,10303,"{8, 44}"
10304,10304,"{0, 33, 1, 8}"
10305,10305,"{8, 33}"
10306,10306,"{1, 33, 8, 44, 45}"
10307,10307,"{0, 1, 2, 33, 5, 8, 44, 45, 47, 48}"
10308,10308,"{0, 33, 8, 43, 44, 45, 47}"
10309,10309,"{0, 1, 33, 3, 8, 43, 44, 45, 47, 48, 26}"
10310,10310,"{0, 33, 8, 15}"
10311,10311,"{0, 1, 3, 8, 44, 45}"
10312,10312,"{0, 8, 3}"
10313,10313,"{0, 1, 3, 8, 44}"
10314,10314,{8}
10315,10315,"{0, 34, 3, 8, 44, 45, 46, 22, 54}"
10316,10316,"{0, 8, 45}"
10317,10317,"{0, 8}"
10318,10318,"{0, 1, 33, 3, 8, 12, 44, 14, 45, 46, 52, 22}"
10319,10319,"{0, 8, 3, 44}"
10320,10320,"{8, 33}"
10321,10321,"{0, 8, 3, 45}"
10322,10322,"{0, 33, 3, 8, 12, 44, 45, 47, 24, 27}"
10323,10323,"{0, 33, 8, 44, 45}"
10324,10324,"{0, 1, 33, 3, 8, 43, 44, 45, 47, 29}"
10325,10325,"{34, 6, 8, 12, 44}"
10326,10326,"{0, 1, 45, 8}"
10327,10327,"{48, 0, 44, 8}"
10328,10328,"{8, 33, 45}"
10329,10329,"{0, 33, 8, 45, 31}"
10330,10330,"{0, 33, 2, 3, 8, 43, 44, 45, 46, 47, 48, 26}"
10331,10331,"{33, 8, 12, 45, 14, 44, 47, 48, 27}"
10332,10332,"{0, 3, 8, 43, 44, 45, 47, 29}"
10333,10333,"{0, 33, 3, 8, 12, 44, 45, 47, 25, 27, 29, 31}"
10334,10334,"{0, 1, 8}"
10335,10335,"{8, 3}"
10336,10336,"{0, 7, 8, 44, 45, 48}"
10337,10337,"{33, 8, 43, 44, 45, 25}"
10338,10338,"{8, 1, 12, 44}"
10339,10339,"{0, 33, 8, 43, 47}"
10340,10340,"{0, 8}"
10341,10341,"{8, 33, 45}"
10342,10342,"{0, 33, 44, 8}"
10343,10343,"{0, 33, 8, 47}"
10344,10344,"{0, 33, 8, 44, 45, 48}"
10345,10345,"{0, 1, 33, 8, 44}"
10346,10346,"{8, 33, 51, 44}"
10347,10347,"{0, 1, 3, 8, 12, 44}"
10348,10348,"{8, 3}"
10349,10349,"{0, 1, 12, 8}"
10350,10350,{8}
10351,10351,"{8, 33, 43, 44}"
10352,10352,{8}
10353,10353,"{1, 3, 8, 45, 22}"
10354,10354,"{0, 33, 5, 8, 43, 45, 29}"
10355,10355,"{0, 1, 33, 8, 44, 45, 47, 24, 29}"
10356,10356,"{8, 33, 12, 44}"
10357,10357,"{0, 33, 5, 8, 45, 46, 27}"
10358,10358,"{0, 1, 33, 8, 43, 44, 45, 48}"
10359,10359,"{0, 8}"
10360,10360,"{8, 33, 47}"
10361,10361,"{33, 5, 38, 8, 44, 45}"
10362,10362,"{8, 46}"
10363,10363,"{8, 45}"
10364,10364,"{0, 8}"
10365,10365,"{0, 1, 33, 7, 8, 45}"
10366,10366,"{0, 34, 8, 44, 46, 47, 24}"
10367,10367,{8}
10368,10368,"{0, 1, 33, 3, 5, 8, 44, 45, 14, 46, 23}"
10369,10369,"{1, 33, 3, 8, 44, 45, 48}"
10370,10370,"{0, 1, 7, 8, 45}"
10371,10371,"{8, 33, 45}"
10372,10372,"{8, 45}"
10373,10373,"{8, 31}"
10374,10374,"{8, 33, 45}"
10375,10375,"{8, 33}"
10376,10376,"{0, 1, 33, 3, 34, 8, 44, 45, 47}"
10377,10377,"{8, 33, 43, 12}"
10378,10378,"{0, 33, 8, 44, 45, 47, 26}"
10379,10379,"{0, 33, 2, 8, 44, 45, 47, 48, 26}"
10380,10380,"{8, 33, 45}"
10381,10381,"{0, 33, 8, 43, 44, 45, 47, 29}"
10382,10382,"{0, 1, 33, 8, 44, 45, 46}"
10383,10383,"{8, 43}"
10384,10384,"{8, 33, 44}"
10385,10385,"{0, 8, 44, 45, 47, 29}"
10386,10386,{8}
10387,10387,"{8, 44}"
10388,10388,"{8, 33, 47}"
10389,10389,{8}
10390,10390,"{0, 8, 44, 45, 14}"
10391,10391,"{8, 47}"
10392,10392,"{0, 8}"
10393,10393,"{8, 41, 43, 24}"
10394,10394,"{0, 8}"
10395,10395,"{0, 33, 3, 8, 44, 45, 47, 23}"
10396,10396,"{8, 33}"
10397,10397,"{0, 33, 8, 45, 46}"
10398,10398,"{0, 33, 8, 44, 47}"
10399,10399,"{0, 1, 33, 3, 8, 43, 44, 45, 47, 24}"
10400,10400,"{8, 24, 44}"
10401,10401,{8}
10402,10402,"{0, 33, 3, 8, 44}"
10403,10403,"{0, 1, 33, 38, 39, 8, 44}"
10404,10404,"{0, 1, 3, 8, 45, 26}"
10405,10405,"{8, 33}"
10406,10406,"{0, 8, 44}"
10407,10407,"{0, 1, 33, 34, 8, 42, 43, 12, 45, 44, 47}"
10408,10408,"{0, 1, 33, 3, 8, 12, 44, 45, 46, 47, 26}"
10409,10409,"{8, 44}"
10410,10410,"{0, 1, 33, 3, 8, 44, 45}"
10411,10411,"{8, 33, 44, 47}"
10412,10412,"{0, 8, 44}"
10413,10413,"{8, 45}"
10414,10414,"{0, 1, 33, 3, 8, 44, 45}"
10415,10415,"{0, 8, 44}"
10416,10416,"{33, 3, 8, 44, 45}"
10417,10417,"{0, 1, 3, 8, 44, 45}"
10418,10418,"{8, 47}"
10419,10419,{8}
10420,10420,"{0, 33, 45, 8}"
10421,10421,"{0, 1, 8, 44, 45}"
10422,10422,"{0, 1, 33, 3, 8, 43, 44, 45, 46, 47, 22}"
10423,10423,"{48, 1, 8}"
10424,10424,{8}
10425,10425,"{0, 8}"
10426,10426,"{8, 33, 44, 45}"
10427,10427,"{1, 33, 3, 8, 47}"
10428,10428,"{0, 1, 33, 8, 45, 14}"
10429,10429,"{0, 1, 34, 33, 8, 12, 44, 45, 47, 48, 24, 27}"
10430,10430,"{0, 33, 8, 12, 44, 47}"
10431,10431,"{8, 33, 47}"
10432,10432,{8}
10433,10433,"{0, 8, 2, 46}"
10434,10434,"{1, 3, 8, 44, 45}"
10435,10435,"{0, 1, 45, 8}"
10436,10436,"{8, 1, 12, 44}"
10437,10437,"{0, 33, 3, 8, 44, 45, 47, 31}"
10438,10438,"{0, 8, 44}"
10439,10439,"{0, 33, 8, 41, 43, 44, 14, 47, 48}"
10440,10440,"{8, 3, 44}"
10441,10441,"{0, 33, 2, 8, 45}"
10442,10442,"{8, 45, 38}"
10443,10443,"{0, 1, 33, 3, 8, 45}"
10444,10444,"{8, 33, 45}"
10445,10445,"{0, 1, 33, 8, 12, 45, 44, 47, 48}"
10446,10446,"{0, 33, 8, 44, 45, 47}"
10447,10447,"{3, 6, 8, 44, 46, 48}"
10448,10448,"{8, 24, 45, 47}"
10449,10449,"{0, 1, 33, 3, 8, 43, 44, 45, 11, 47, 48}"
10450,10450,"{8, 41, 45}"
10451,10451,"{0, 33, 8, 44, 45, 47}"
10452,10452,"{8, 45}"
10453,10453,"{8, 33, 44, 45}"
10454,10454,"{0, 8, 47}"
10455,10455,"{0, 1, 33, 3, 8, 44}"
10456,10456,"{0, 8, 43, 13, 47}"
10457,10457,"{0, 33, 3, 8, 44}"
10458,10458,"{8, 1}"
10459,10459,"{0, 8}"
10460,10460,"{0, 1, 45, 8}"
10461,10461,"{0, 2, 8, 44, 45}"
10462,10462,"{0, 33, 8, 44, 45, 47}"
10463,10463,"{0, 33, 8, 44, 45}"
10464,10464,"{8, 1, 45}"
10465,10465,"{8, 45}"
10466,10466,{8}
10467,10467,"{0, 1, 2, 3, 33, 5, 8, 42, 44, 45, 47, 48, 18, 26}"
10468,10468,"{0, 8}"
10469,10469,"{8, 42}"
10470,10470,"{8, 33}"
10471,10471,"{0, 33, 8, 43, 44, 45, 47}"
10472,10472,"{8, 44}"
10473,10473,"{0, 1, 33, 3, 8}"
10474,10474,"{0, 1, 33, 3, 34, 39, 8, 44, 45, 47, 26}"
10475,10475,"{0, 1, 2, 3, 33, 8, 43, 44, 45}"
10476,10476,"{8, 33, 44, 47}"
10477,10477,"{1, 33, 8, 12, 45, 46, 44, 47}"
10478,10478,"{0, 8}"
10479,10479,"{0, 33, 8, 44, 45}"
10480,10480,"{8, 33}"
10481,10481,"{0, 3, 8, 44, 45, 46, 47, 26}"
10482,10482,"{1, 33, 3, 8, 46, 25, 27}"
10483,10483,"{0, 8, 45}"
10484,10484,"{8, 43}"
10485,10485,"{0, 1, 34, 33, 8, 45}"
10486,10486,"{33, 8, 43, 44, 45, 47, 24}"
10487,10487,"{0, 33, 8}"
10488,10488,"{33, 2, 8, 44, 45}"
10489,10489,"{0, 33, 8}"
10490,10490,"{0, 8}"
10491,10491,"{0, 33, 8, 44, 45}"
10492,10492,"{0, 33, 8, 47}"
10493,10493,"{8, 47}"
10494,10494,"{0, 1, 33, 8, 44, 45, 14}"
10495,10495,{8}
10496,10496,"{0, 33, 8, 44, 45, 47, 48}"
10497,10497,"{0, 33, 3, 8, 44, 22}"
10498,10498,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 22, 27, 29}"
10499,10499,"{0, 1, 33, 8, 44, 14, 47, 26}"
10500,10500,"{0, 1, 33, 8, 45}"
10501,10501,"{8, 33}"
10502,10502,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
10503,10503,"{0, 33, 8}"
10504,10504,"{8, 33, 44, 47}"
10505,10505,"{0, 1, 33, 8, 44, 45, 46, 27}"
10506,10506,"{0, 1, 33, 5, 8, 44, 45, 48}"
10507,10507,"{0, 1, 45, 8}"
10508,10508,{8}
10509,10509,"{0, 1, 33, 8, 42, 44, 45, 47, 48}"
10510,10510,"{0, 33, 2, 8, 12, 45, 44, 46, 16}"
10511,10511,"{33, 2, 8, 45, 47, 31}"
10512,10512,"{0, 8}"
10513,10513,"{8, 44}"
10514,10514,"{8, 43}"
10515,10515,"{0, 8}"
10516,10516,"{0, 33, 2, 8, 44, 45, 47, 48, 24}"
10517,10517,"{0, 33, 2, 8, 42, 44, 45, 47, 48}"
10518,10518,"{0, 33, 2, 38, 8, 43, 29}"
10519,10519,"{0, 33, 3, 8, 44, 45, 47, 29}"
10520,10520,"{0, 33, 2, 5, 8, 45}"
10521,10521,"{0, 33, 45, 8}"
10522,10522,"{33, 3, 8, 45, 47}"
10523,10523,"{0, 8, 42, 44, 26}"
10524,10524,"{8, 1, 27, 45}"
10525,10525,"{0, 33, 3, 8, 44, 46, 47, 27}"
10526,10526,"{8, 45}"
10527,10527,"{8, 33, 1, 47}"
10528,10528,"{0, 1, 2, 33, 8, 43, 44, 45}"
10529,10529,"{8, 45, 44, 5}"
10530,10530,"{0, 1, 33, 3, 8, 11, 45, 27}"
10531,10531,"{0, 1, 33, 3, 8, 44}"
10532,10532,"{0, 33, 44, 8}"
10533,10533,"{0, 8, 44}"
10534,10534,"{8, 44}"
10535,10535,"{8, 33, 44, 47}"
10536,10536,{8}
10537,10537,"{0, 33, 8, 44, 47, 48}"
10538,10538,"{0, 1, 8}"
10539,10539,"{0, 33, 8, 44, 47}"
10540,10540,"{8, 33, 47}"
10541,10541,"{0, 33, 45, 8}"
10542,10542,"{0, 1, 33, 3, 8, 43, 44, 47, 26}"
10543,10543,"{0, 33, 8, 44, 45}"
10544,10544,"{8, 33, 43}"
10545,10545,"{8, 47}"
10546,10546,"{8, 43, 44, 45}"
10547,10547,"{0, 33, 3, 8, 12, 44, 47}"
10548,10548,"{0, 1, 33, 8, 44, 45}"
10549,10549,"{0, 33, 3, 8, 45}"
10550,10550,"{0, 1, 33, 8, 44, 45, 47}"
10551,10551,"{0, 8, 42, 45}"
10552,10552,"{0, 8, 44}"
10553,10553,"{8, 33}"
10554,10554,"{0, 1, 33, 3, 8, 44, 45}"
10555,10555,"{0, 1, 3, 8}"
10556,10556,"{0, 1, 33, 3, 8, 45, 22}"
10557,10557,"{0, 8, 44, 45}"
10558,10558,"{0, 33, 8, 44, 45, 47, 48}"
10559,10559,"{0, 1, 33, 8, 44, 45}"
10560,10560,"{0, 8}"
10561,10561,"{0, 33, 2, 8, 46}"
10562,10562,"{0, 1, 33, 8, 44}"
10563,10563,"{0, 33, 3, 8}"
10564,10564,"{0, 33, 45, 8}"
10565,10565,"{33, 8, 47, 51, 25}"
10566,10566,"{0, 1, 33, 3, 5, 39, 8, 42, 12, 44, 45, 47, 48, 24, 26}"
10567,10567,"{0, 33, 8}"
10568,10568,"{0, 1, 33, 3, 8, 44, 45, 48}"
10569,10569,"{0, 1, 33, 3, 8, 44, 45, 14, 46, 27}"
10570,10570,"{8, 33, 47}"
10571,10571,"{8, 45}"
10572,10572,"{0, 33, 44, 8}"
10573,10573,"{0, 8}"
10574,10574,"{0, 1, 33, 8, 12, 45, 44, 47, 26}"
10575,10575,"{0, 8}"
10576,10576,"{8, 33, 44}"
10577,10577,"{8, 45}"
10578,10578,"{8, 12, 44, 47}"
10579,10579,"{8, 43}"
10580,10580,"{1, 33, 8, 12, 45, 44}"
10581,10581,"{33, 2, 8, 44, 45, 47}"
10582,10582,"{0, 1, 2, 33, 8, 44, 47}"
10583,10583,"{0, 1, 34, 3, 33, 8, 44, 45, 17, 26, 29}"
10584,10584,"{0, 1, 33, 3, 7, 8, 39, 43, 44, 45, 14, 17}"
10585,10585,"{0, 8}"
10586,10586,"{8, 33, 51}"
10587,10587,"{0, 8, 44, 45, 47}"
10588,10588,"{8, 44, 47, 48, 21, 25}"
10589,10589,"{0, 33, 8, 44, 45, 47, 26}"
10590,10590,"{0, 1, 33, 3, 8, 44, 45, 47, 27}"
10591,10591,{8}
10592,10592,{8}
10593,10593,"{0, 1, 33, 3, 8, 44, 45, 14}"
10594,10594,{8}
10595,10595,"{8, 1, 3, 44}"
10596,10596,"{8, 1, 44}"
10597,10597,"{0, 8}"
10598,10598,"{0, 8}"
10599,10599,"{0, 1, 8}"
10600,10600,"{0, 33, 45, 8}"
10601,10601,"{0, 8, 44, 45}"
10602,10602,"{0, 33, 8, 43, 47}"
10603,10603,"{0, 8}"
10604,10604,"{8, 33, 45}"
10605,10605,"{1, 33, 3, 8, 47, 24}"
10606,10606,"{8, 33, 44, 47}"
10607,10607,"{0, 1, 33, 3, 8, 12, 44, 45, 47}"
10608,10608,"{8, 45}"
10609,10609,"{0, 33, 3, 8, 44, 45}"
10610,10610,"{1, 3, 8, 44, 45, 46}"
10611,10611,"{0, 1, 33, 8, 44, 45, 47}"
10612,10612,"{8, 3, 44, 45}"
10613,10613,"{0, 33, 3, 8, 44, 45, 47, 48, 51, 22}"
10614,10614,{8}
10615,10615,"{0, 33, 8, 44, 45, 47}"
10616,10616,"{8, 44, 45, 47}"
10617,10617,"{0, 33, 34, 8, 44}"
10618,10618,"{0, 1, 33, 8, 44, 45, 47, 26}"
10619,10619,"{0, 1, 33, 3, 8, 12, 44, 45, 46, 47, 48}"
10620,10620,"{8, 3, 47}"
10621,10621,"{48, 33, 45, 8}"
10622,10622,"{33, 8, 12, 45, 44}"
10623,10623,"{8, 1, 44, 45}"
10624,10624,"{8, 45}"
10625,10625,"{0, 1, 3, 8, 44, 45}"
10626,10626,"{0, 1, 33, 3, 8, 44, 45, 47}"
10627,10627,"{0, 1, 33, 3, 8, 11, 44, 45, 47, 25, 31}"
10628,10628,"{8, 33, 44}"
10629,10629,"{8, 1, 45}"
10630,10630,"{0, 33, 44, 8}"
10631,10631,"{8, 44}"
10632,10632,"{0, 33, 8}"
10633,10633,"{0, 8, 3}"
10634,10634,"{0, 1, 33, 3, 8, 43, 44, 45, 14, 47, 27}"
10635,10635,"{0, 8, 34, 26}"
10636,10636,"{0, 33, 8}"
10637,10637,"{1, 33, 3, 8, 44}"
10638,10638,"{0, 33, 3, 8, 12, 44, 45, 46, 48, 22, 27}"
10639,10639,"{0, 1, 33, 8, 44, 45, 47}"
10640,10640,"{0, 1, 33, 34, 8, 44, 45, 50, 24, 26}"
10641,10641,"{0, 1, 3, 6, 8, 44, 45}"
10642,10642,"{0, 1, 33, 3, 8, 44, 45, 47, 53, 24, 27, 31}"
10643,10643,"{8, 1, 26, 47}"
10644,10644,"{0, 1, 33, 38, 39, 8, 47}"
10645,10645,"{0, 33, 44, 8}"
10646,10646,"{0, 33, 8, 44, 45, 14, 46, 47, 21}"
10647,10647,"{8, 44, 45}"
10648,10648,"{0, 33, 8, 44, 45}"
10649,10649,"{0, 1, 33, 8, 42, 44, 47, 48}"
10650,10650,"{1, 8, 43, 44, 45}"
10651,10651,"{0, 33, 3, 8, 12, 45, 44}"
10652,10652,"{8, 33, 25, 47}"
10653,10653,"{0, 33, 38, 8, 44, 47}"
10654,10654,"{8, 33, 44, 47}"
10655,10655,"{0, 8, 3}"
10656,10656,"{0, 1, 2, 3, 33, 8, 44, 45, 14, 47}"
10657,10657,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 48, 26, 29}"
10658,10658,"{0, 33, 3, 8, 45}"
10659,10659,"{8, 47}"
10660,10660,{8}
10661,10661,"{0, 8, 44, 45}"
10662,10662,{8}
10663,10663,"{0, 1, 33, 8, 43, 44, 45, 47}"
10664,10664,"{8, 54}"
10665,10665,"{0, 33, 3, 8, 44, 27}"
10666,10666,"{0, 3, 8, 45, 17}"
10667,10667,"{8, 44}"
10668,10668,"{48, 8, 45}"
10669,10669,"{0, 8, 44, 46}"
10670,10670,"{0, 1, 2, 33, 8, 44, 45, 47, 26}"
10671,10671,"{0, 1, 33, 8, 44, 45}"
10672,10672,"{0, 1, 33, 3, 8, 41, 44, 45, 14, 47, 26}"
10673,10673,"{8, 33, 43, 44}"
10674,10674,"{0, 3, 8, 12, 44}"
10675,10675,{8}
10676,10676,{8}
10677,10677,"{0, 33, 8, 44, 47}"
10678,10678,"{0, 33, 2, 8, 44, 45, 47}"
10679,10679,"{0, 1, 8, 12, 44, 46}"
10680,10680,"{0, 8}"
10681,10681,"{0, 1, 2, 3, 33, 8, 43, 44, 45, 24}"
10682,10682,"{8, 2, 43}"
10683,10683,"{0, 8}"
10684,10684,"{8, 43}"
10685,10685,"{0, 33, 8, 44, 47}"
10686,10686,"{0, 33, 8, 44, 47}"
10687,10687,"{0, 33, 8, 45, 47}"
10688,10688,"{0, 33, 8, 43, 44, 45, 25}"
10689,10689,"{8, 33}"
10690,10690,"{0, 8, 44}"
10691,10691,"{0, 1, 33, 5, 8, 44, 45}"
10692,10692,{8}
10693,10693,"{0, 33, 44, 8}"
10694,10694,"{0, 8, 44, 45}"
10695,10695,"{0, 33, 8, 12, 44, 47}"
10696,10696,"{8, 44}"
10697,10697,"{0, 33, 8, 44, 47}"
