,from_id,to_id,article_ids
18459,1486,11038,"{9810186, 9806021}"
18460,1486,11082,"{9810186, 9902067}"
18461,11038,11082,{9810186}
18462,11038,4318,"{9810186, 9806021, 9803167}"
18463,11082,4318,"{9810186, 9902067}"
18464,10913,7673,"{9902084, 9711191, 9803247}"
18465,10913,2809,"{9711191, 9803247}"
18466,7673,2809,"{9711191, 9803247}"
18467,7673,7366,"{9902084, 9711191, 9803247}"
18468,2809,7366,"{9711191, 9803247}"
18469,6792,9399,{9312205}
18470,6792,4501,{9312205}
18471,9399,11477,{9312205}
18472,4501,11477,{9312205}
18473,6316,12595,"{9810057, 9810011}"
18474,12595,2432,"{9810057, 9810011}"
18475,12595,3592,"{9810057, 9810011}"
18476,8230,8101,{111190}
18477,8230,8837,{111190}
18478,8230,11662,{111190}
18479,8101,8837,"{201081, 110242, 111190}"
18480,8101,11662,{111190}
18481,8837,11662,{111190}
18482,12544,9662,{9608102}
18483,12544,8877,{9608102}
18484,12544,11401,{9608102}
18485,12544,9064,{9608102}
18486,9662,8877,{9608102}
18487,9662,11401,{9608102}
18488,9662,9064,{9608102}
18489,8877,11401,{9608102}
18490,8877,9064,{9608102}
18491,11401,9064,{9608102}
18492,11849,1182,{107256}
18493,3492,12784,{211077}
18494,3492,522,{211077}
18495,3492,4132,{211077}
18496,3492,8379,{211077}
18497,12784,522,{211077}
18498,12784,4132,{211077}
18499,12784,8379,{211077}
18500,522,4132,{211077}
18501,522,8379,{211077}
18502,4132,8379,{211077}
18503,7010,7353,{208178}
18504,11759,7715,{203071}
18505,11759,3010,{203071}
18506,7715,3010,{203071}
18507,383,731,{203231}
18508,10650,5161,{9502151}
18509,12141,1451,"{108184, 108183}"
18510,12141,5307,{108183}
18511,1699,8094,{9607177}
18512,1699,7628,"{9607177, 9606095}"
18513,8094,12518,{9607177}
18514,8094,7628,{9607177}
18515,12518,7628,"{9607177, 9606095}"
18516,4943,6095,"{209025, 210098}"
18517,7836,7915,{10039}
18518,5971,5646,{108112}
18519,8640,6972,{9807030}
18520,8950,8633,{105033}
18521,11452,4075,{9404169}
18522,11452,5173,{9404169}
18523,4075,5173,"{9309136, 9404169}"
18524,11629,8683,{9401069}
18525,8160,11435,{9910105}
18526,11495,12313,{9603002}
18527,10204,12313,{9603002}
18528,10204,10219,{9603002}
18529,10975,9092,"{9405145, 9502083}"
18530,2531,4520,"{205185, 207050}"
18531,2531,10855,"{205185, 207050}"
18532,387,2205,{9612069}
18533,387,747,{9612069}
18534,9704,7981,{9306023}
18535,12461,7981,{9306023}
18536,6597,6178,{9612196}
18537,6597,2274,{9612196}
18538,6597,12713,{9612196}
18539,6178,9697,{9612196}
18540,2274,12713,{9612196}
18541,2274,9697,{9612196}
18542,12713,9697,{9612196}
18543,9838,609,{104092}
18544,8571,623,{9507169}
18545,2043,4970,{7029}
18546,2043,9235,{7029}
18547,4970,9235,{7029}
18548,10927,6230,{1179}
18549,10927,6484,{1179}
18550,8439,6484,{1179}
18551,6230,6484,{1179}
18552,8402,11038,"{212147, 203092}"
18553,8882,12778,{9910253}
18554,257,12588,{9904193}
18555,1750,82,{9704190}
18556,3824,82,{9704190}
18557,3508,82,{9704190}
18558,3936,1580,"{9801194, 9188}"
18559,8172,6818,"{101089, 9408090, 9806207}"
18560,6818,3298,"{9408090, 9806207}"
18561,11724,9961,{9910158}
18562,8914,201,{204258}
18563,8914,3034,{204258}
18564,8914,6443,{204258}
18565,201,3034,{204258}
18566,201,6443,{204258}
18567,3543,1921,"{9805216, 9710099}"
18568,11270,4588,"{9401102, 9407015}"
18569,260,10713,"{9707180, 9810236, 9806231}"
18570,11559,4151,"{9210105, 9204052}"
18571,2780,7114,{209113}
18572,12496,9870,{205273}
18573,4580,6453,{202122}
18574,4580,11824,{202122}
18575,6453,11824,{202122}
18576,8925,12411,{9712035}
18577,12411,11038,{9712035}
18578,8690,3499,{9506057}
18579,3499,550,{9506057}
18580,7639,3564,{9910067}
18581,11398,1122,{9309024}
18582,5614,10219,"{9508026, 9903215}"
18583,4407,3062,"{8224, 9909142, 5207}"
18584,795,10480,"{102033, 106243}"
18585,795,3214,"{102033, 106243}"
18586,10480,3214,"{102033, 106243}"
18587,10480,7030,"{102033, 106243}"
18588,3214,7030,"{102033, 106243}"
18589,5929,963,{9804098}
18590,4817,963,"{9804098, 9804005}"
18591,963,3619,{9804098}
18592,968,7302,{9811017}
18593,7047,914,{9703109}
18594,7810,1305,{9912136}
18595,7810,12267,{9912136}
18596,1305,999,{9912136}
18597,1305,12267,{9912136}
18598,3678,9596,"{1009, 9076}"
18599,8252,2912,{9511028}
18600,10494,7890,{208003}
18601,11407,12693,"{9209073, 9203069}"
18602,12369,1992,{9705124}
18603,4044,1184,{107175}
18604,12001,48,{9906103}
18605,8992,48,{9906103}
18606,798,1541,"{9704181, 9705086}"
18607,11821,1541,"{9704181, 9705086}"
18608,3069,919,{9310199}
18609,3069,10738,{9310199}
18610,1013,4457,"{9509152, 9510010, 9504136}"
18611,1013,11150,{9510010}
18612,1013,4472,{9510010}
18613,4457,4472,{9510010}
18614,11150,4472,{9510010}
18615,7521,8106,{208042}
18616,7521,5581,{208042}
18617,8106,5581,"{208042, 112219}"
18618,6799,1296,{9602135}
18619,8555,1296,{9602135}
18620,7261,8189,{9805152}
18621,7261,4835,{9805152}
18622,7261,7994,{9805152}
18623,8189,4835,{9805152}
18624,8189,10145,{9805152}
18625,4835,7994,{9805152}
18626,4835,10145,{9805152}
18627,7994,10145,{9805152}
18628,9603,9234,"{10042, 7035}"
18629,457,9234,"{10042, 7035}"
18630,604,9234,"{10042, 7035}"
18631,10762,7622,{9611214}
18632,11233,9020,{212326}
18633,11233,8806,{212326}
18634,9020,8806,{212326}
18635,1022,10657,{110036}
18636,240,10657,{110036}
18637,7451,12378,"{9912177, 9912159}"
18638,11492,11594,"{103264, 9510076}"
18639,11492,2173,{9510076}
18640,4086,7688,{103236}
18641,6673,7688,{103236}
18642,11414,6862,"{9908098, 9902060}"
18643,6221,2494,"{1192, 6115}"
18644,2997,2494,"{1192, 110051, 6115}"
18645,4164,10656,{9308006}
18646,3590,9645,{9706090}
18647,370,8712,"{9512193, 9909133}"
18648,8712,472,"{9512193, 9909133}"
18649,1799,4373,{303111}
18650,4373,3551,{303111}
18651,1595,11481,{9612019}
18652,3597,5405,{110066}
18653,3597,3689,"{106121, 110066, 110215}"
18654,3597,3277,"{106121, 110066, 110215}"
18655,5405,3689,{110066}
18656,5405,3277,{110066}
18657,3689,3277,"{106121, 110066, 110215}"
18658,12438,11730,{9502009}
18659,11174,6090,"{9810088, 9911145}"
18660,5438,6973,{9911145}
18661,5438,5875,{9911145}
18662,5438,6090,{9911145}
18663,6973,6090,{9911145}
18664,5875,6090,"{9810088, 9911145}"
18665,2400,5444,"{9603139, 9612100, 9604102}"
18666,5560,11581,{201117}
18667,4319,11581,{201117}
18668,8578,3442,"{9705051, 9609060}"
18669,5419,10740,"{102128, 9801081}"
18670,12086,862,{9503066}
18671,12086,10858,{9503066}
18672,862,10858,{9503066}
18673,4378,378,{9610006}
18674,7198,378,{9610006}
18675,9298,7890,{105227}
18676,9298,9383,{105227}
18677,487,9400,{9701146}
18678,9400,889,{9701146}
18679,9072,4600,{9408088}
18680,8236,4600,{9408088}
18681,1649,2961,"{201106, 6067}"
18682,2961,5361,"{201106, 6067}"
18683,12606,4779,{9403149}
18684,8238,10556,{9601144}
18685,2409,10758,{9710174}
18686,11973,3200,{9804018}
18687,11973,7284,{9804018}
18688,3200,7284,{9804018}
18689,1032,8595,{9809161}
18690,4632,750,{212116}
18691,4632,9315,{212116}
18692,750,7994,{212116}
18693,9315,7994,{212116}
18694,2591,6029,{112238}
18695,2591,826,{112238}
18696,10045,6823,{102013}
18697,6823,7979,{102013}
18698,10686,6708,"{1080, 9606069, 110255}"
18699,4847,2512,{9604042}
18700,2890,11757,{4152}
18701,10646,11757,{4152}
18702,10062,10918,{12245}
18703,1111,6083,{9301064}
18704,6083,5385,{9301064}
18705,11012,1152,"{9701160, 9712210, 9610123}"
18706,8628,10118,"{9507033, 9412217, 9607079}"
18707,11495,549,{105194}
18708,549,10219,{105194}
18709,10768,4962,"{9702130, 9804171, 9702131}"
18710,4962,4380,"{9702130, 9702131}"
18711,6241,4264,{203031}
18712,1648,4517,{9911028}
18713,10843,10633,{9611184}
18714,1810,2589,{7215}
18715,11038,2589,{7215}
18716,5996,11194,{9905201}
18717,3989,4999,{5131}
18718,2879,12654,{9901116}
18719,160,12654,{9901116}
18720,2327,10236,{107222}
18721,2327,10619,{107222}
18722,8549,8765,{9702112}
18723,8765,11208,{9702112}
18724,12780,12575,{211021}
18725,7645,12575,{211021}
18726,12575,11365,{211021}
18727,12575,8839,{211021}
18728,11365,8839,{211021}
18729,7192,4659,{9904076}
18730,4969,10813,{9702176}
18731,4969,5111,{9702176}
18732,4969,3023,{9702176}
18733,10813,5111,{9702176}
18734,10813,3023,{9702176}
18735,5111,3023,{9702176}
18736,8889,1184,{9503149}
18737,12674,8908,"{302163, 303109, 304127}"
18738,10832,5911,{9610144}
18739,11306,11723,"{205088, 205167}"
18740,6979,11559,{9311015}
18741,6979,1719,{9311015}
18742,11559,1719,{9311015}
18743,6970,7534,{9806088}
18744,7534,6047,{9806088}
18745,4525,10753,{105199}
18746,4525,10657,{105199}
18747,4525,996,{105199}
18748,4525,5442,{105199}
18749,6793,5054,{9307077}
18750,6793,10312,{9307077}
18751,6793,923,{9307077}
18752,6793,12537,{9307077}
18753,5054,10312,{9307077}
18754,5054,923,{9307077}
18755,5054,12537,{9307077}
18756,10312,923,{9307077}
18757,10312,12537,{9307077}
18758,923,12537,{9307077}
18759,8891,388,{9505192}
18760,6111,7459,{10044}
18761,5899,5818,{9903195}
18762,5221,5819,{9609223}
18763,5221,2979,{9609223}
18764,5819,2979,{9609223}
18765,5473,3012,{9604041}
18766,5820,11985,{9804002}
18767,464,12405,{108021}
18768,464,10569,{108021}
18769,12405,10569,{108021}
18770,4716,5961,"{9608158, 9406007}"
18771,3458,518,{9703173}
18772,6960,12819,{303249}
18773,6960,1605,{303249}
18774,6960,8220,{303249}
18775,12819,8220,{303249}
18776,1605,8220,{303249}
18777,8728,4491,{112170}
18778,4897,4491,"{112170, 9711092}"
18779,7293,2073,{9612199}
18780,9230,2073,{9612199}
18781,11469,11233,{9411201}
18782,11469,9806,{9411201}
18783,11469,8711,{9411201}
18784,11233,9806,{9411201}
18785,9806,8711,{9411201}
18786,12289,5613,{9609082}
18787,12289,8183,{9609082}
18788,8088,12017,{9808173}
18789,9937,5359,{9807191}
18790,10645,9870,{9904099}
18791,3128,8846,{8021}
18792,6914,4341,{2180}
18793,6914,10286,{2180}
18794,3875,1580,{9812043}
18795,6864,2136,{9512090}
18796,6864,1258,{9512090}
18797,2136,1258,{9512090}
18798,2136,5096,{9512090}
18799,1258,5096,{9512090}
18800,6878,3861,{9909191}
18801,6878,5027,{9909191}
18802,3861,5027,{9909191}
18803,4251,10948,{9409183}
18804,380,9016,{9906144}
18805,1177,9016,"{9906144, 101105}"
18806,11616,10875,{104138}
18807,2302,1870,{9608152}
18808,11870,96,"{9804154, 9709036}"
18809,8080,8966,{9906235}
18810,8080,1804,{9906235}
18811,8080,10638,{9906235}
18812,1804,10638,"{9901089, 9906235}"
18813,11059,1923,"{9507112, 9510028}"
18814,6938,1923,"{9507112, 9510028}"
18815,4984,5868,{9511136}
18816,11911,6432,{9408023}
18817,4729,6003,{9309126}
18818,424,12912,{206155}
18819,424,7819,"{206155, 212132}"
18820,12912,7819,{206155}
18821,11075,6696,{9510107}
18822,7118,203,{4125}
18823,10191,203,{4125}
18824,11264,11146,{11014}
18825,491,11146,{11014}
18826,10730,71,{9502017}
18827,10730,218,{9502017}
18828,10730,5306,{9502017}
18829,71,5306,{9502017}
18830,218,5306,{9502017}
18831,8243,2129,{9311160}
18832,8243,11127,{9311160}
18833,2129,11251,{9311160}
18834,2129,11127,{9311160}
18835,12135,2591,{212252}
18836,11819,433,{303047}
18837,7629,11481,{9503130}
18838,7629,3776,{9503130}
18839,1458,3769,{9801067}
18840,2480,12161,{105274}
18841,12161,1377,{105274}
18842,12161,42,{105274}
18843,6809,10378,{9404009}
18844,4942,9817,{9312131}
18845,4942,3007,{9312131}
18846,4942,4842,{9312131}
18847,4942,5540,{9312131}
18848,9817,3007,{9312131}
18849,9817,4842,{9312131}
18850,9817,768,{9312131}
18851,9817,5540,{9312131}
18852,9817,2276,{9312131}
18853,9817,11548,{9312131}
18854,3007,4842,{9312131}
18855,3007,768,{9312131}
18856,3007,5540,{9312131}
18857,3007,2276,{9312131}
18858,3007,11548,{9312131}
18859,4842,768,{9312131}
18860,4842,5540,{9312131}
18861,4842,2276,{9312131}
18862,4842,11548,{9312131}
18863,768,5540,{9312131}
18864,5540,2276,{9312131}
18865,5540,11548,{9312131}
18866,12284,10326,{9040}
18867,9474,5553,"{106050, 111269}"
18868,9302,5553,{106050}
18869,1378,2064,{9811105}
18870,7847,6870,"{103023, 111039}"
18871,4372,5102,{9806177}
18872,9202,11789,"{9711065, 9806027}"
18873,6275,853,{2038}
18874,853,6196,{2038}
18875,853,1711,{2038}
18876,3969,5278,"{6030, 107086}"
18877,5695,5278,"{6030, 107086}"
18878,7474,10659,"{207033, 304222}"
18879,4301,5473,"{9808016, 9605199}"
18880,4301,9763,{9808016}
18881,4301,7516,{9808016}
18882,5473,9763,{9808016}
18883,5473,7516,{9808016}
18884,9763,7516,{9808016}
18885,1041,1094,{9701165}
18886,1041,7360,"{9805056, 9701165}"
18887,1094,7360,{9701165}
18888,1094,10390,{9701165}
18889,7360,10390,"{9805056, 9701165}"
18890,11541,4789,{7221}
18891,12825,8907,{108027}
18892,7695,10518,{9410094}
18893,9291,5859,{9311175}
18894,9001,6293,{9611009}
18895,6293,1902,{9611009}
18896,4555,9626,{9811255}
18897,8880,2236,{9212087}
18898,4587,12521,{9712179}
18899,5597,2434,"{106282, 7254}"
18900,5597,871,"{106282, 7254}"
18901,2434,871,"{106282, 7254}"
18902,1701,5328,{1100}
18903,2486,2187,"{9407187, 9406148}"
18904,8650,7095,{9709073}
18905,7095,9685,{9709073}
18906,633,1158,"{9612084, 9412167}"
18907,633,9095,{9612084}
18908,633,7656,{9612084}
18909,633,10276,{9612084}
18910,633,4564,{9612084}
18911,633,5352,{9612084}
18912,1158,9095,{9612084}
18913,1158,7656,{9612084}
18914,1158,10276,{9612084}
18915,1158,4564,{9612084}
18916,1158,5352,{9612084}
18917,9095,7656,{9612084}
18918,9095,10276,{9612084}
18919,9095,4564,{9612084}
18920,9095,5352,{9612084}
18921,7656,10276,{9612084}
18922,7656,4564,{9612084}
18923,7656,5352,{9612084}
18924,10276,4564,{9612084}
18925,10276,5352,{9612084}
18926,4564,5352,{9612084}
18927,12203,2071,{304245}
18928,3449,12608,{9404014}
18929,10589,7441,{9405174}
18930,10589,735,{9405174}
18931,12789,7441,{9405174}
18932,12789,735,{9405174}
18933,7441,735,{9405174}
18934,11742,11461,{7140}
18935,11461,114,{7140}
18936,1421,6477,"{304130, 9811063}"
18937,1421,505,"{304130, 9811063}"
18938,1421,3757,"{304130, 9811063}"
18939,6477,505,"{304130, 9811063}"
18940,6477,3757,"{304130, 9811063}"
18941,505,3757,"{304130, 9811063}"
18942,10941,6925,{7151}
18943,10941,1760,{7151}
18944,6937,7986,{107141}
18945,6937,9613,{107141}
18946,7986,9613,{107141}
18947,4989,8815,{9512214}
18948,11357,11804,"{3147, 7211}"
18949,11357,550,{7211}
18950,11804,3692,"{3147, 7211}"
18951,11804,550,{7211}
18952,3692,550,{7211}
18953,3649,9493,"{106139, 6243}"
18954,249,1665,{9906039}
18955,7141,3268,{206009}
18956,2719,11092,{9801097}
18957,2719,4757,{9801097}
18958,11092,4757,{9801097}
18959,10493,6978,{9302107}
18960,2163,7994,{9912007}
18961,2163,1843,{9912007}
18962,10566,7994,"{9912168, 107084, 9912007}"
18963,10566,1843,{9912007}
18964,7994,1843,{9912007}
18965,838,5863,{4153}
18966,7419,5863,{4153}
18967,4418,8908,"{208096, 202174}"
18968,11117,8908,"{208096, 202174}"
18969,3817,4846,{211060}
18970,3817,10173,{211060}
18971,3817,6791,{211060}
18972,4846,10173,{211060}
18973,4846,6791,{211060}
18974,10173,6791,{211060}
18975,11059,7958,"{9806075, 9712196}"
18976,4171,7958,{9806075}
18977,482,4290,"{9605154, 9706110}"
18978,11053,482,{302099}
18979,11053,1770,{302099}
18980,482,1770,"{212218, 302099}"
18981,6556,9218,{9702085}
18982,10470,11323,{6248}
18983,3138,3012,{209222}
18984,3012,8407,"{111201, 209222}"
18985,1690,2942,{9506046}
18986,1096,5542,{9910069}
18987,2805,5542,{9910069}
18988,5177,5542,{9910069}
18989,1303,5542,{9910069}
18990,368,8609,{9305025}
18991,10935,5927,{9610251}
18992,10935,5205,{9610251}
18993,3500,3115,{9209096}
18994,2341,6799,{9610172}
18995,2341,10875,{9610172}
18996,5619,12366,"{9910002, 9812138}"
18997,5619,3481,{9812138}
18998,5362,3481,{9812138}
18999,12366,3481,{9812138}
19000,6155,3481,{9812138}
19001,10040,11460,{9312213}
19002,3080,11460,{9312213}
19003,1248,3704,{9508030}
19004,4336,5132,{206115}
19005,9035,4256,{9407137}
19006,9763,10459,{9701077}
19007,1938,9615,{9205113}
19008,1938,12463,{9205113}
19009,9615,12463,{9205113}
19010,5166,10688,{9203015}
19011,4802,9506,{9306124}
19012,10629,5391,{9509015}
19013,968,3262,{9506138}
19014,968,2512,{9506138}
19015,968,9278,{9506138}
19016,968,4429,{9506138}
19017,3262,9278,{9506138}
19018,3262,4429,{9506138}
19019,9278,4429,{9506138}
19020,4823,144,{9612072}
19021,6178,8471,{9502094}
19022,6538,4146,{9503091}
19023,6538,9647,{9503091}
19024,2662,4001,{9801205}
19025,10415,12520,{9604013}
19026,10730,12520,{9604013}
19027,7735,1118,{9307132}
19028,10984,914,{9802082}
19029,11033,8839,{3250}
19030,12690,8714,{102201}
19031,5387,3993,{9511163}
19032,5387,4637,{9511163}
19033,3993,4637,{9511163}
19034,4322,2841,{303215}
19035,3620,118,"{9511080, 9204090}"
19036,3252,3670,{204055}
19037,1377,9865,{9210099}
19038,1377,5668,{9210099}
19039,9865,5668,{9210099}
19040,608,10556,{210074}
19041,10054,11337,{109053}
19042,7716,8143,{9707250}
19043,1771,8143,{9707250}
19044,5774,9843,{105042}
19045,9977,4668,{104147}
19046,8461,7650,{9504062}
19047,2283,8132,{112216}
19048,387,460,"{9212073, 6243}"
19049,460,6379,{9212073}
19050,8852,4685,{9606081}
19051,8852,2800,{9606081}
19052,4685,7375,{9606081}
19053,4685,2800,{9606081}
19054,5366,3769,"{9801072, 9508094}"
19055,5463,7554,{9812035}
19056,5463,3944,{9812035}
19057,6433,12058,{4131}
19058,1273,12058,"{4131, 8075}"
19059,5419,8832,{8112}
19060,5419,10843,{8112}
19061,5419,9633,{8112}
19062,8832,9633,{8112}
19063,10843,9633,{8112}
19064,8429,3236,{203218}
19065,935,4708,{109181}
19066,4487,9763,"{9307177, 9203083}"
19067,8796,7979,{9510239}
19068,387,7353,"{9810170, 12092, 9906134}"
19069,1645,7353,{12092}
19070,11752,7890,"{9607200, 9705003}"
19071,4301,12886,{9703052}
19072,5205,12886,{9703052}
19073,2119,11067,"{11058, 9902069, 9902070, 9912229}"
19074,8995,11067,"{11058, 9902069, 9902070, 9912229}"
19075,10269,12455,{107140}
19076,12455,8792,{107140}
19077,6035,3169,"{9803216, 9811024}"
19078,6035,2533,"{9803216, 9811024}"
19079,3169,2533,"{9803216, 9811024}"
19080,8499,2768,{9807236}
19081,2768,6094,{9807236}
19082,2768,12525,{9807236}
19083,2768,9183,{9807236}
19084,3260,3770,{209253}
19085,3260,12890,{209253}
19086,3260,1277,{209253}
19087,3260,10446,{209253}
19088,3260,3328,{209253}
19089,3260,9673,{209253}
19090,3770,12890,{209253}
19091,3770,1277,{209253}
19092,3770,10446,{209253}
19093,3770,3328,{209253}
19094,3770,9673,{209253}
19095,12890,1277,{209253}
19096,1277,10446,{209253}
19097,1277,3328,{209253}
19098,1277,9673,{209253}
19099,10441,12851,{9202075}
19100,9424,12101,{9903138}
19101,9424,8572,{9903138}
19102,1405,10270,{9409043}
19103,1472,9540,{205305}
19104,9540,5470,{205305}
19105,6799,10874,{9601057}
19106,6799,4676,{9601057}
19107,10874,8555,{9601057}
19108,10874,4676,{9601057}
19109,3823,8571,{12033}
19110,11069,6825,"{9206081, 9303123}"
19111,9097,1546,{9405120}
19112,9097,5894,{9405120}
19113,1546,5894,"{9405120, 9502153}"
19114,8942,7197,{104022}
19115,8942,6405,{104022}
19116,2132,335,{11097}
19117,2132,11878,{11097}
19118,335,11878,"{11097, 11231}"
19119,10757,4094,{9604138}
19120,10057,184,{9509003}
19121,10057,3926,{9509003}
19122,184,3926,{9509003}
19123,12799,7825,{9603012}
19124,12799,3129,{9603012}
19125,8013,1968,{9612186}
19126,6598,12804,{9802191}
19127,6598,5320,{9802191}
19128,12804,5320,{9802191}
19129,12804,2167,{9802191}
19130,5320,2167,{9802191}
19131,5320,3819,{9802191}
19132,4087,5407,{9703074}
19133,4087,311,{9703074}
19134,5407,311,{9703074}
19135,2157,11591,"{111059, 8214}"
19136,5333,11066,{9809028}
19137,8002,6715,{9402153}
19138,8002,9724,{9402153}
19139,6715,9724,{9402153}
19140,4868,11415,"{206145, 110054}"
19141,71,10359,{207225}
19142,71,9583,{207225}
19143,10359,9583,{207225}
19144,11233,10702,{208140}
19145,7596,10702,{208140}
19146,1688,1781,{9304045}
19147,1830,1781,{9304045}
19148,10543,4584,"{9208041, 9902023}"
19149,5163,9555,{9905178}
19150,9555,12679,{9905178}
19151,9331,413,{111173}
19152,413,6999,{111173}
19153,7457,12790,{3101}
19154,7457,6222,{3101}
19155,12790,6222,{3101}
19156,7402,12001,{9903234}
19157,7402,8992,{9903234}
19158,7402,6753,{9903234}
19159,12001,6753,{9903234}
19160,8992,6753,{9903234}
19161,2884,990,{9906065}
19162,6847,12507,{9603032}
19163,6960,5640,{204045}
19164,990,1038,{9404164}
19165,2359,4737,{12119}
19166,12748,8531,{9504042}
19167,12748,9989,{9504042}
19168,8531,9989,{9504042}
19169,10269,5476,{9405144}
19170,4566,3371,{301057}
19171,4566,12132,{301057}
19172,3371,12132,{301057}
19173,3371,4240,{301057}
19174,1648,999,{10201}
19175,1648,12267,"{10201, 8139}"
19176,1648,8860,"{10201, 8139}"
19177,3951,12879,{9404008}
19178,7402,6931,"{9408178, 9306130}"
19179,7402,7646,"{9408178, 9306130}"
19180,12030,12333,{9610069}
19181,12030,3106,{9610069}
19182,12030,7292,{9610069}
19183,12333,3106,{9610069}
19184,12333,7292,{9610069}
19185,3106,7292,{9610069}
19186,7890,149,{304138}
